LeadId,LeadCode,FullName,Email,Phone,LeadStageId,CountryId,AssignedAgentId,EstimatedBudget,IsActive,CreatedBy,CreatedOn
20933,LEAD020933,Lead 20933,lead20933@example.com,+974803517132,5,4,404.0,4297429.55,1,SYSTEM,2025-08-21 15:24:40.003490
20934,LEAD020934,Lead 20934,,+971616005382,1,3,205.0,2886099.29,1,SYSTEM,2025-01-06 23:32:40.003490
20935,LEAD020935,Lead 20935,lead20935@example.com,+971760835464,1,1,398.0,2233501.74,1,SYSTEM,2024-10-10 17:16:40.003490
20936,LEAD020936,Lead 20936,lead20936@example.com,+971968268771,1,2,354.0,6750370.81,1,SYSTEM,2024-12-09 15:15:40.003490
20937,LEAD020937,Lead 20937,lead20937@example.com,+971723054347,1,2,129.0,3713945.21,1,SYSTEM,2025-05-02 23:16:40.003490
20938,LEAD020938,Lead 20938,,+971940676803,2,2,230.0,4318611.89,1,SYSTEM,2025-02-12 15:09:40.003490
20939,LEAD020939,Lead 20939,lead20939@example.com,+966724316775,7,10,91.0,5070800.2,1,SYSTEM,2025-05-06 01:09:40.003490
20940,LEAD020940,Lead 20940,lead20940@example.com,+966671679552,1,2,261.0,4350912.26,1,SYSTEM,2025-02-28 20:23:40.003490
20941,LEAD020941,Lead 20941,lead20941@example.com,+966862172922,2,7,396.0,966410.94,1,SYSTEM,2024-10-14 14:57:40.003490
20942,LEAD020942,Lead 20942,lead20942@example.com,+971924036786,3,2,471.0,10181267.26,1,SYSTEM,2025-06-07 02:13:40.003490
20943,LEAD020943,Lead 20943,lead20943@example.com,+974795518401,1,4,418.0,2438618.03,1,SYSTEM,2024-10-03 16:10:40.003490
20944,LEAD020944,Lead 20944,lead20944@example.com,+974507901641,1,1,,2845852.69,1,SYSTEM,2025-09-17 07:18:40.003490
20945,LEAD020945,Lead 20945,lead20945@example.com,+966916096030,2,2,358.0,7330664.12,1,SYSTEM,2024-09-24 13:58:40.003490
20946,LEAD020946,Lead 20946,lead20946@example.com,+971688360229,1,1,391.0,4366408.71,1,SYSTEM,2024-10-12 21:01:40.003490
20947,LEAD020947,Lead 20947,,+966951776546,1,1,63.0,4668855.74,1,SYSTEM,2025-06-18 02:39:40.003490
20948,LEAD020948,Lead 20948,lead20948@example.com,+974665361272,7,3,230.0,4576301.57,1,SYSTEM,2024-11-17 14:29:40.003490
20949,LEAD020949,Lead 20949,lead20949@example.com,+974606990412,1,1,72.0,908322.98,1,SYSTEM,2025-03-18 10:52:40.003490
20950,LEAD020950,Lead 20950,lead20950@example.com,+971520396368,5,1,414.0,2561041.63,1,SYSTEM,2024-11-26 14:28:40.003490
20951,LEAD020951,Lead 20951,lead20951@example.com,+974681543604,2,2,318.0,1830961.47,1,SYSTEM,2025-07-25 14:49:40.003490
20952,LEAD020952,Lead 20952,lead20952@example.com,+966975692791,2,1,105.0,7552530.4,1,SYSTEM,2024-10-24 13:18:40.003490
20953,LEAD020953,Lead 20953,lead20953@example.com,+971873354665,2,1,221.0,6499518.71,1,SYSTEM,2024-12-22 21:51:40.003490
20954,LEAD020954,Lead 20954,lead20954@example.com,+966931365526,2,7,324.0,1169638.92,1,SYSTEM,2025-03-11 06:22:40.003490
20955,LEAD020955,Lead 20955,lead20955@example.com,+971716989380,2,1,388.0,146788.03,1,SYSTEM,2024-10-17 09:19:40.003490
20956,LEAD020956,Lead 20956,lead20956@example.com,+974602569496,1,1,161.0,2388846.05,1,SYSTEM,2025-07-08 13:43:40.003490
20957,LEAD020957,Lead 20957,lead20957@example.com,+974796051998,2,7,357.0,3572471.69,1,SYSTEM,2025-07-04 03:13:40.003490
20958,LEAD020958,Lead 20958,lead20958@example.com,+974543026384,1,2,116.0,3721232.07,1,SYSTEM,2025-01-06 06:06:40.003490
20959,LEAD020959,Lead 20959,,+966596774485,1,7,29.0,3798628.98,1,SYSTEM,2025-02-12 18:40:40.003490
20960,LEAD020960,Lead 20960,lead20960@example.com,+966815594329,2,2,486.0,3756497.86,1,SYSTEM,2025-05-01 05:24:40.003490
20961,LEAD020961,Lead 20961,lead20961@example.com,+966624281815,6,7,454.0,2635182.76,1,SYSTEM,2025-07-10 11:53:40.003490
20962,LEAD020962,Lead 20962,lead20962@example.com,+974923098589,1,7,103.0,2266252.98,1,SYSTEM,2025-01-02 00:39:40.003490
20963,LEAD020963,Lead 20963,,+971933182772,5,1,54.0,5292434.57,1,SYSTEM,2025-04-22 11:09:40.003490
20964,LEAD020964,Lead 20964,,+974755385604,2,7,310.0,11479562.68,1,SYSTEM,2025-03-20 20:40:40.003490
20965,LEAD020965,Lead 20965,lead20965@example.com,+971761226555,4,1,114.0,7461521.7,1,SYSTEM,2024-12-14 19:38:40.003490
20966,LEAD020966,Lead 20966,lead20966@example.com,+971769967868,1,1,301.0,8296613.59,1,SYSTEM,2025-07-14 11:26:40.003490
20967,LEAD020967,Lead 20967,lead20967@example.com,+966674375607,3,3,402.0,2783429.92,1,SYSTEM,2024-10-14 08:21:40.003490
20968,LEAD020968,Lead 20968,,+966500766306,3,3,400.0,1987822.35,1,SYSTEM,2025-09-12 00:44:40.003490
20969,LEAD020969,Lead 20969,lead20969@example.com,+974677922603,3,2,274.0,4200328.44,1,SYSTEM,2024-12-16 05:58:40.003490
20970,LEAD020970,Lead 20970,lead20970@example.com,+971743704375,5,9,325.0,531974.78,1,SYSTEM,2025-08-01 04:41:40.003490
20971,LEAD020971,Lead 20971,lead20971@example.com,+966609388947,1,1,234.0,1928451.96,1,SYSTEM,2024-09-23 05:05:40.003490
20972,LEAD020972,Lead 20972,lead20972@example.com,+966821429314,1,1,407.0,11241803.19,1,SYSTEM,2025-04-07 17:07:40.003490
20973,LEAD020973,Lead 20973,,+966645540027,5,2,11.0,8762937.15,1,SYSTEM,2024-10-17 23:52:40.003490
20974,LEAD020974,Lead 20974,lead20974@example.com,+971795820857,1,3,159.0,8319064.12,1,SYSTEM,2024-12-06 04:00:40.003490
20975,LEAD020975,Lead 20975,lead20975@example.com,+971520289473,4,1,69.0,7705581.73,1,SYSTEM,2025-03-03 08:04:40.003490
20976,LEAD020976,Lead 20976,lead20976@example.com,+974558343676,2,1,399.0,632508.55,1,SYSTEM,2025-05-01 03:55:40.003490
20977,LEAD020977,Lead 20977,,+966618341665,1,7,218.0,1540515.39,0,SYSTEM,2025-05-31 02:16:40.003490
20978,LEAD020978,Lead 20978,lead20978@example.com,+974704062024,2,2,122.0,618235.65,1,SYSTEM,2025-07-31 13:55:40.003490
20979,LEAD020979,Lead 20979,lead20979@example.com,+974861775356,2,3,392.0,6008707.7,1,SYSTEM,2025-07-27 00:02:40.003490
20980,LEAD020980,Lead 20980,lead20980@example.com,+966873751456,2,1,49.0,2154800.07,1,SYSTEM,2025-04-13 11:16:40.003490
20981,LEAD020981,Lead 20981,lead20981@example.com,+974961705689,2,8,386.0,1989306.36,1,SYSTEM,2025-09-01 19:01:40.003490
20982,LEAD020982,Lead 20982,lead20982@example.com,+966926697030,5,2,175.0,1460845.24,1,SYSTEM,2025-02-26 15:13:40.003490
20983,LEAD020983,Lead 20983,lead20983@example.com,+971530901371,4,6,89.0,2755811.13,1,SYSTEM,2025-05-24 06:49:40.003490
20984,LEAD020984,Lead 20984,lead20984@example.com,+971679681958,4,1,94.0,13432582.96,1,SYSTEM,2025-02-25 22:13:40.003490
20985,LEAD020985,Lead 20985,lead20985@example.com,+971799610520,1,7,365.0,3486981.9,1,SYSTEM,2025-01-05 23:48:40.003490
20986,LEAD020986,Lead 20986,lead20986@example.com,+974549104788,1,1,460.0,5841470.37,1,SYSTEM,2024-11-01 21:04:40.003490
20987,LEAD020987,Lead 20987,lead20987@example.com,+966573715114,6,7,96.0,3411044.87,1,SYSTEM,2025-06-26 01:00:40.003490
20988,LEAD020988,Lead 20988,lead20988@example.com,+974821989952,4,2,140.0,1043292.78,1,SYSTEM,2024-11-29 02:10:40.003490
20989,LEAD020989,Lead 20989,lead20989@example.com,+966921449341,3,1,119.0,4000145.53,1,SYSTEM,2025-07-15 17:39:40.003490
20990,LEAD020990,Lead 20990,lead20990@example.com,+966616081782,2,1,465.0,968224.04,1,SYSTEM,2025-09-10 01:42:40.003490
20991,LEAD020991,Lead 20991,,+971815628402,2,2,351.0,3124043.3,1,SYSTEM,2025-02-04 05:08:40.003490
20992,LEAD020992,Lead 20992,lead20992@example.com,+966570675651,2,7,467.0,2103466.93,1,SYSTEM,2025-03-28 00:28:40.003490
20993,LEAD020993,Lead 20993,lead20993@example.com,+966589418982,1,3,245.0,4448351.89,1,SYSTEM,2025-05-27 12:35:40.003490
20994,LEAD020994,Lead 20994,lead20994@example.com,+974594275312,2,2,489.0,6855452.85,1,SYSTEM,2025-03-08 20:23:40.003490
20995,LEAD020995,Lead 20995,lead20995@example.com,+971994714123,2,1,256.0,2228941.36,1,SYSTEM,2025-09-07 17:40:40.003490
20996,LEAD020996,Lead 20996,lead20996@example.com,+971553528351,1,7,74.0,9420749.95,1,SYSTEM,2024-11-13 22:39:40.003490
20997,LEAD020997,Lead 20997,lead20997@example.com,+966526552885,3,1,453.0,1102360.38,1,SYSTEM,2024-12-04 18:17:40.003490
20998,LEAD020998,Lead 20998,lead20998@example.com,+974645531780,1,4,10.0,2577784.54,1,SYSTEM,2025-09-06 15:15:40.003490
20999,LEAD020999,Lead 20999,lead20999@example.com,+966615127089,1,1,146.0,2799414.72,1,SYSTEM,2025-01-12 06:52:40.003490
21000,LEAD021000,Lead 21000,lead21000@example.com,+971665222835,1,1,49.0,6817504.85,1,SYSTEM,2025-05-12 11:09:40.003490
21001,LEAD021001,Lead 21001,lead21001@example.com,+966777155563,3,7,359.0,8678811.74,1,SYSTEM,2025-07-08 21:43:40.003490
21002,LEAD021002,Lead 21002,lead21002@example.com,+971966769155,2,8,319.0,2205461.74,1,SYSTEM,2025-06-27 19:10:40.003490
21003,LEAD021003,Lead 21003,lead21003@example.com,+966854370979,5,1,421.0,4499389.05,1,SYSTEM,2025-06-01 08:08:40.003490
21004,LEAD021004,Lead 21004,lead21004@example.com,+974580199384,3,1,399.0,9331333.22,1,SYSTEM,2025-03-22 19:39:40.003490
21005,LEAD021005,Lead 21005,,+971770400033,1,2,294.0,2250048.26,1,SYSTEM,2024-12-13 08:38:40.003490
21006,LEAD021006,Lead 21006,,+966811734292,1,1,302.0,1029041.29,1,SYSTEM,2024-12-20 09:23:40.003490
21007,LEAD021007,Lead 21007,lead21007@example.com,+971525740829,3,7,93.0,3532875.81,1,SYSTEM,2025-06-05 03:59:40.003490
21008,LEAD021008,Lead 21008,lead21008@example.com,+971709378140,2,2,254.0,3320056.39,1,SYSTEM,2025-01-09 14:18:40.003490
21009,LEAD021009,Lead 21009,lead21009@example.com,+966833070051,5,7,94.0,18437230.72,1,SYSTEM,2024-10-23 13:03:40.003490
21010,LEAD021010,Lead 21010,lead21010@example.com,+974526592400,2,2,367.0,3506029.13,1,SYSTEM,2024-10-02 19:40:40.003490
21011,LEAD021011,Lead 21011,lead21011@example.com,+974951041359,2,1,453.0,2762551.58,1,SYSTEM,2024-11-08 12:44:40.003490
21012,LEAD021012,Lead 21012,lead21012@example.com,+971674988170,1,5,128.0,5506600.76,1,SYSTEM,2025-04-24 21:36:40.003490
21013,LEAD021013,Lead 21013,lead21013@example.com,+971747928594,2,1,192.0,3059571.35,1,SYSTEM,2025-04-29 04:51:40.003490
21014,LEAD021014,Lead 21014,lead21014@example.com,+966552379282,4,3,386.0,1399448.9,1,SYSTEM,2025-08-28 20:24:40.003490
21015,LEAD021015,Lead 21015,lead21015@example.com,+971797680288,2,1,285.0,1790012.59,1,SYSTEM,2024-12-27 16:43:40.003490
21016,LEAD021016,Lead 21016,lead21016@example.com,+966646802186,1,6,393.0,2029728.66,1,SYSTEM,2025-08-26 04:18:40.003490
21017,LEAD021017,Lead 21017,,+971886359204,3,7,221.0,3746246.75,1,SYSTEM,2024-11-21 19:09:40.003490
21018,LEAD021018,Lead 21018,lead21018@example.com,+974870710633,1,1,277.0,4209398.91,1,SYSTEM,2025-03-26 21:06:40.003490
21019,LEAD021019,Lead 21019,lead21019@example.com,+971952696814,5,2,156.0,4750584.81,1,SYSTEM,2025-06-05 22:15:40.003490
21020,LEAD021020,Lead 21020,lead21020@example.com,+974967609895,5,1,379.0,3674580.41,1,SYSTEM,2025-09-03 02:39:40.003490
21021,LEAD021021,Lead 21021,lead21021@example.com,+971949534614,2,1,238.0,25136408.21,1,SYSTEM,2025-05-01 03:54:40.003490
21022,LEAD021022,Lead 21022,lead21022@example.com,+966978708063,5,7,385.0,4413370.71,1,SYSTEM,2025-02-05 04:16:40.003490
21023,LEAD021023,Lead 21023,lead21023@example.com,+971589004704,3,1,137.0,4648050.99,1,SYSTEM,2025-04-26 22:31:40.003490
21024,LEAD021024,Lead 21024,lead21024@example.com,+974635705051,4,7,296.0,6360249.65,1,SYSTEM,2025-07-08 09:02:40.003490
21025,LEAD021025,Lead 21025,lead21025@example.com,+974896637558,1,3,298.0,5425084.92,1,SYSTEM,2025-02-04 03:21:40.003490
21026,LEAD021026,Lead 21026,lead21026@example.com,+971871333873,1,1,145.0,7387254.53,1,SYSTEM,2024-10-23 23:41:40.003490
21027,LEAD021027,Lead 21027,lead21027@example.com,+966642792790,2,4,42.0,4108055.75,1,SYSTEM,2024-11-16 13:51:40.003490
21028,LEAD021028,Lead 21028,lead21028@example.com,+971809845174,1,7,156.0,2126342.35,1,SYSTEM,2024-10-01 20:03:40.003490
21029,LEAD021029,Lead 21029,lead21029@example.com,+971719560235,5,2,13.0,2021644.13,0,SYSTEM,2025-05-02 23:10:40.003490
21030,LEAD021030,Lead 21030,,+966861701870,1,10,173.0,11386645.83,1,SYSTEM,2025-07-15 04:04:40.003490
21031,LEAD021031,Lead 21031,lead21031@example.com,+974770234159,2,1,207.0,2367096.44,1,SYSTEM,2025-08-31 02:09:40.003490
21032,LEAD021032,Lead 21032,lead21032@example.com,+966780732259,1,5,257.0,12810017.81,1,SYSTEM,2025-02-03 14:09:40.003490
21033,LEAD021033,Lead 21033,lead21033@example.com,+966826844080,2,2,34.0,14746816.4,1,SYSTEM,2025-06-04 03:44:40.003490
21034,LEAD021034,Lead 21034,lead21034@example.com,+974723942939,1,7,105.0,6127407.93,1,SYSTEM,2025-08-26 13:28:40.003490
21035,LEAD021035,Lead 21035,lead21035@example.com,+966850615643,4,7,214.0,2314865.67,1,SYSTEM,2025-02-09 02:30:40.003490
21036,LEAD021036,Lead 21036,lead21036@example.com,+974802700408,1,2,215.0,2332836.09,1,SYSTEM,2025-04-07 20:21:40.003490
21037,LEAD021037,Lead 21037,lead21037@example.com,+971960227906,1,1,57.0,4710995.83,1,SYSTEM,2025-04-24 21:19:40.003490
21038,LEAD021038,Lead 21038,lead21038@example.com,+974688458892,7,1,181.0,3292910.74,1,SYSTEM,2025-01-15 07:12:40.003490
21039,LEAD021039,Lead 21039,lead21039@example.com,+974737270871,1,2,493.0,8152371.17,0,SYSTEM,2025-08-11 19:24:40.003490
21040,LEAD021040,Lead 21040,lead21040@example.com,+966838698958,3,1,212.0,14326096.17,1,SYSTEM,2025-08-22 15:17:40.003490
21041,LEAD021041,Lead 21041,lead21041@example.com,+971974145589,2,1,85.0,3242709.58,1,SYSTEM,2025-08-29 20:25:40.003490
21042,LEAD021042,Lead 21042,,+971680001894,1,2,,5172611.12,1,SYSTEM,2025-02-15 17:55:40.003490
21043,LEAD021043,Lead 21043,lead21043@example.com,+966742766942,1,2,102.0,2319689.25,1,SYSTEM,2025-09-10 13:00:40.003490
21044,LEAD021044,Lead 21044,lead21044@example.com,+966670363483,2,6,201.0,1680766.25,1,SYSTEM,2025-05-07 12:44:40.003490
21045,LEAD021045,Lead 21045,lead21045@example.com,+966903393654,1,2,210.0,693133.54,1,SYSTEM,2024-11-21 01:57:40.003490
21046,LEAD021046,Lead 21046,lead21046@example.com,+971841996500,3,2,219.0,2668009.89,1,SYSTEM,2025-03-01 18:44:40.003490
21047,LEAD021047,Lead 21047,lead21047@example.com,+974606638920,3,3,387.0,15206140.99,1,SYSTEM,2025-07-24 14:29:40.003490
21048,LEAD021048,Lead 21048,lead21048@example.com,+974984071021,2,1,454.0,12371346.44,1,SYSTEM,2025-04-11 15:28:40.003490
21049,LEAD021049,Lead 21049,lead21049@example.com,+974608408298,4,2,300.0,2549571.5,1,SYSTEM,2025-05-23 23:43:40.003490
21050,LEAD021050,Lead 21050,lead21050@example.com,+971883783000,1,7,224.0,7521290.8,1,SYSTEM,2025-07-08 01:36:40.003490
21051,LEAD021051,Lead 21051,lead21051@example.com,+966535983503,2,1,453.0,6988521.98,1,SYSTEM,2024-10-04 04:33:40.003490
21052,LEAD021052,Lead 21052,lead21052@example.com,+974946167069,1,1,283.0,2814696.55,1,SYSTEM,2024-10-27 21:32:40.003490
21053,LEAD021053,Lead 21053,lead21053@example.com,+966724382448,1,7,405.0,6658467.48,1,SYSTEM,2025-03-31 21:50:40.003490
21054,LEAD021054,Lead 21054,lead21054@example.com,+971918842814,2,4,488.0,10129140.37,1,SYSTEM,2024-09-29 08:52:40.003490
21055,LEAD021055,Lead 21055,lead21055@example.com,+974963247364,6,4,130.0,6324046.91,1,SYSTEM,2025-02-25 12:24:40.003490
21056,LEAD021056,Lead 21056,lead21056@example.com,+974919314668,1,4,384.0,1545960.95,1,SYSTEM,2025-02-08 11:47:40.003490
21057,LEAD021057,Lead 21057,,+971554738220,1,1,396.0,2224194.67,1,SYSTEM,2024-09-24 17:17:40.003490
21058,LEAD021058,Lead 21058,lead21058@example.com,+971573042534,7,7,294.0,6617039.84,1,SYSTEM,2025-08-23 06:21:40.003490
21059,LEAD021059,Lead 21059,lead21059@example.com,+974715660488,3,2,211.0,4832517.69,1,SYSTEM,2025-02-05 23:22:40.003490
21060,LEAD021060,Lead 21060,lead21060@example.com,+971603531900,1,5,291.0,1768760.74,1,SYSTEM,2025-05-21 20:44:40.003490
21061,LEAD021061,Lead 21061,lead21061@example.com,+974608676005,1,1,118.0,2027307.16,1,SYSTEM,2025-03-04 01:35:40.003490
21062,LEAD021062,Lead 21062,lead21062@example.com,+966586318534,4,1,115.0,4163164.67,1,SYSTEM,2025-04-29 09:11:40.003490
21063,LEAD021063,Lead 21063,,+974743112305,7,1,143.0,1992958.66,1,SYSTEM,2025-09-07 16:02:40.003490
21064,LEAD021064,Lead 21064,lead21064@example.com,+974759197869,1,2,495.0,1369672.88,1,SYSTEM,2025-05-08 06:22:40.003490
21065,LEAD021065,Lead 21065,lead21065@example.com,+974540160930,2,2,422.0,2078305.48,1,SYSTEM,2025-03-02 16:34:40.003490
21066,LEAD021066,Lead 21066,lead21066@example.com,+974995105577,1,2,340.0,6561927.03,1,SYSTEM,2025-01-20 12:17:40.003490
21067,LEAD021067,Lead 21067,lead21067@example.com,+974921324039,4,1,81.0,5382072.08,1,SYSTEM,2024-09-27 12:13:40.003490
21068,LEAD021068,Lead 21068,lead21068@example.com,+971605923243,3,2,437.0,4724276.62,1,SYSTEM,2025-02-03 15:49:40.003490
21069,LEAD021069,Lead 21069,lead21069@example.com,+971822353177,1,3,374.0,6425119.95,1,SYSTEM,2025-03-04 08:58:40.003490
21070,LEAD021070,Lead 21070,,+966664274816,1,7,52.0,5632464.91,1,SYSTEM,2025-06-08 08:07:40.003490
21071,LEAD021071,Lead 21071,lead21071@example.com,+971753105607,1,2,68.0,2887591.08,1,SYSTEM,2025-05-21 08:50:40.003490
21072,LEAD021072,Lead 21072,lead21072@example.com,+974602450387,1,9,,2018280.21,1,SYSTEM,2024-12-19 13:51:40.003490
21073,LEAD021073,Lead 21073,,+966528066346,1,2,60.0,3022131.74,1,SYSTEM,2025-06-08 09:11:40.003490
21074,LEAD021074,Lead 21074,lead21074@example.com,+966585811288,2,7,229.0,930090.86,1,SYSTEM,2025-09-17 21:08:40.003490
21075,LEAD021075,Lead 21075,lead21075@example.com,+971575645839,5,2,295.0,9233312.95,1,SYSTEM,2025-06-25 12:33:40.003490
21076,LEAD021076,Lead 21076,lead21076@example.com,+966824997995,6,1,35.0,4726321.01,1,SYSTEM,2024-12-11 22:34:40.003490
21077,LEAD021077,Lead 21077,lead21077@example.com,+974888821389,1,7,18.0,4772003.58,1,SYSTEM,2025-08-10 01:03:40.003490
21078,LEAD021078,Lead 21078,lead21078@example.com,+971724677980,1,7,,443445.36,1,SYSTEM,2025-08-21 15:43:40.003490
21079,LEAD021079,Lead 21079,,+974943158963,2,2,185.0,1286743.86,1,SYSTEM,2024-11-18 16:28:40.003490
21080,LEAD021080,Lead 21080,lead21080@example.com,+971839738593,4,2,218.0,3618216.49,1,SYSTEM,2025-08-06 02:31:40.003490
21081,LEAD021081,Lead 21081,lead21081@example.com,+974526132504,1,6,393.0,8416225.58,1,SYSTEM,2024-12-26 01:04:40.003490
21082,LEAD021082,Lead 21082,lead21082@example.com,+971832815825,2,7,231.0,7694495.71,1,SYSTEM,2025-08-26 12:14:40.003490
21083,LEAD021083,Lead 21083,lead21083@example.com,+974608410997,2,3,165.0,2371928.6,1,SYSTEM,2024-10-03 04:49:40.003490
21084,LEAD021084,Lead 21084,lead21084@example.com,+966959139202,3,7,291.0,2446595.51,1,SYSTEM,2025-08-17 20:39:40.003490
21085,LEAD021085,Lead 21085,lead21085@example.com,+966587101410,1,1,464.0,1919364.53,1,SYSTEM,2024-09-25 01:01:40.003490
21086,LEAD021086,Lead 21086,lead21086@example.com,+971657339054,2,7,14.0,1287201.87,1,SYSTEM,2024-12-15 21:04:40.003490
21087,LEAD021087,Lead 21087,lead21087@example.com,+966547054968,3,3,398.0,2163659.49,1,SYSTEM,2025-02-06 23:21:40.003490
21088,LEAD021088,Lead 21088,lead21088@example.com,+974857572487,2,1,10.0,1324209.23,1,SYSTEM,2025-08-26 23:10:40.003490
21089,LEAD021089,Lead 21089,,+974650255121,3,7,268.0,5453770.04,1,SYSTEM,2025-05-04 00:30:40.003490
21090,LEAD021090,Lead 21090,,+971987501443,1,8,191.0,1246268.21,1,SYSTEM,2025-01-10 22:25:40.003490
21091,LEAD021091,Lead 21091,lead21091@example.com,+971708920216,1,1,317.0,2308549.75,1,SYSTEM,2024-12-03 00:40:40.003490
21092,LEAD021092,Lead 21092,lead21092@example.com,+971939361845,5,7,107.0,2809079.84,1,SYSTEM,2025-03-09 17:36:40.003490
21093,LEAD021093,Lead 21093,lead21093@example.com,+974893207382,2,1,167.0,6558473.98,1,SYSTEM,2025-09-13 15:26:40.003490
21094,LEAD021094,Lead 21094,lead21094@example.com,+966866556653,1,1,366.0,3034362.4,1,SYSTEM,2025-07-23 17:26:40.003490
21095,LEAD021095,Lead 21095,lead21095@example.com,+974826051176,1,2,321.0,6746631.63,1,SYSTEM,2025-02-01 17:33:40.003490
21096,LEAD021096,Lead 21096,lead21096@example.com,+971725927646,7,2,363.0,2894591.25,1,SYSTEM,2025-09-11 14:41:40.003490
21097,LEAD021097,Lead 21097,lead21097@example.com,+974672535245,4,3,167.0,638317.16,1,SYSTEM,2025-01-31 20:06:40.003490
21098,LEAD021098,Lead 21098,lead21098@example.com,+971629353323,2,1,134.0,2636656.33,1,SYSTEM,2025-05-27 22:35:40.003490
21099,LEAD021099,Lead 21099,lead21099@example.com,+971719463966,5,7,11.0,9084583.27,1,SYSTEM,2025-06-27 21:45:40.003490
21100,LEAD021100,Lead 21100,lead21100@example.com,+974629208329,1,1,364.0,2746905.36,1,SYSTEM,2025-03-18 08:32:40.003490
21101,LEAD021101,Lead 21101,,+966930941900,2,1,49.0,1781597.85,1,SYSTEM,2024-12-16 11:24:40.003490
21102,LEAD021102,Lead 21102,lead21102@example.com,+966594417596,1,1,222.0,3347183.34,1,SYSTEM,2025-02-25 10:40:40.003490
21103,LEAD021103,Lead 21103,lead21103@example.com,+974850313744,2,1,368.0,3507386.73,1,SYSTEM,2024-12-19 16:01:40.003490
21104,LEAD021104,Lead 21104,lead21104@example.com,+971854641695,4,4,456.0,1503990.19,1,SYSTEM,2025-07-02 04:47:40.003490
21105,LEAD021105,Lead 21105,lead21105@example.com,+966754110710,2,9,1.0,4760722.36,1,SYSTEM,2024-09-23 03:01:40.003490
21106,LEAD021106,Lead 21106,,+966655165785,3,2,270.0,1581579.83,1,SYSTEM,2025-04-05 00:51:40.003490
21107,LEAD021107,Lead 21107,lead21107@example.com,+966663385739,1,2,104.0,1829125.1,1,SYSTEM,2025-09-21 11:34:40.003490
21108,LEAD021108,Lead 21108,lead21108@example.com,+971855437766,1,2,57.0,14660626.91,0,SYSTEM,2025-01-28 05:06:40.003490
21109,LEAD021109,Lead 21109,lead21109@example.com,+971633308086,6,3,129.0,7176013.53,1,SYSTEM,2025-08-06 18:02:40.003490
21110,LEAD021110,Lead 21110,lead21110@example.com,+966500759801,1,1,465.0,2562497.13,1,SYSTEM,2024-11-03 06:40:40.003490
21111,LEAD021111,Lead 21111,lead21111@example.com,+966945946593,6,7,394.0,720965.6,1,SYSTEM,2025-07-10 04:53:40.003490
21112,LEAD021112,Lead 21112,,+971933804495,1,1,,3410790.11,1,SYSTEM,2025-01-22 06:15:40.003490
21113,LEAD021113,Lead 21113,lead21113@example.com,+966670060852,3,1,,3225148.13,1,SYSTEM,2025-08-10 11:22:40.003490
21114,LEAD021114,Lead 21114,lead21114@example.com,+971665862070,1,4,148.0,2789257.95,1,SYSTEM,2024-10-20 04:40:40.003490
21115,LEAD021115,Lead 21115,lead21115@example.com,+971509893519,4,6,228.0,3088252.6,1,SYSTEM,2025-07-29 05:32:40.003490
21116,LEAD021116,Lead 21116,,+966877059270,2,3,274.0,3877131.29,1,SYSTEM,2025-08-05 05:06:40.003490
21117,LEAD021117,Lead 21117,lead21117@example.com,+974516898000,5,7,32.0,3448594.77,1,SYSTEM,2025-08-28 07:10:40.003490
21118,LEAD021118,Lead 21118,lead21118@example.com,+974949988983,1,1,224.0,8460230.41,1,SYSTEM,2024-11-04 21:46:40.003490
21119,LEAD021119,Lead 21119,lead21119@example.com,+966793481282,2,7,304.0,9770587.89,1,SYSTEM,2024-11-05 22:38:40.003490
21120,LEAD021120,Lead 21120,lead21120@example.com,+966737386548,4,6,480.0,1211836.65,1,SYSTEM,2025-01-07 01:29:40.003490
21121,LEAD021121,Lead 21121,lead21121@example.com,+971508260941,7,7,314.0,536499.94,1,SYSTEM,2024-12-24 13:39:40.003490
21122,LEAD021122,Lead 21122,lead21122@example.com,+971617914361,1,7,439.0,6310379.44,1,SYSTEM,2025-06-09 12:01:40.003490
21123,LEAD021123,Lead 21123,lead21123@example.com,+974917690072,4,2,226.0,4914032.65,1,SYSTEM,2024-12-26 19:13:40.003490
21124,LEAD021124,Lead 21124,lead21124@example.com,+971938817429,1,2,391.0,3944864.31,1,SYSTEM,2025-05-20 02:26:40.003490
21125,LEAD021125,Lead 21125,lead21125@example.com,+966621037568,1,3,157.0,7870472.1,1,SYSTEM,2025-07-09 23:02:40.003490
21126,LEAD021126,Lead 21126,lead21126@example.com,+966907843934,1,4,440.0,10353191.07,1,SYSTEM,2025-03-07 06:00:40.003490
21127,LEAD021127,Lead 21127,lead21127@example.com,+974726729897,1,1,325.0,139290.6,1,SYSTEM,2025-01-12 09:08:40.003490
21128,LEAD021128,Lead 21128,lead21128@example.com,+966871490481,5,1,343.0,4010625.28,1,SYSTEM,2024-12-31 12:04:40.003490
21129,LEAD021129,Lead 21129,lead21129@example.com,+974864574132,2,1,235.0,2011626.07,1,SYSTEM,2025-05-31 08:32:40.003490
21130,LEAD021130,Lead 21130,lead21130@example.com,+971953643322,2,4,291.0,9200203.45,1,SYSTEM,2025-02-27 13:19:40.003490
21131,LEAD021131,Lead 21131,lead21131@example.com,+966666204448,1,2,418.0,5815541.68,1,SYSTEM,2024-11-07 12:15:40.003490
